ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
117,"@IndesiaOrg @Xunta 👉 El conselleiro de Facenda e Administración Pública, Miguel Corgos López-Prado, ha inaugurado un acto organizado por IndesIA, para promover y divulgar el papel que juega la inteligencia artificial (IA) en el desarrollo del ecosistema empresarial en Galicia.",NEU,1,0,4792,1549,7815,49727,0,1,0,0,0
118,"Seguimos en @OnIndustry. Mesa redonda sobre IA en la industria con la participación de Inmaculada Martínez, directora del Máster en Inteligencia Artificial de @LoyolaMasteres, pionera digital y científica de IA @LoyolaResearch https://t.co/4ctgPPLnAg",NEU,5,2,11616,844,10414,35947,0,0,0,0,0
119,"Estudiantes, durante esta segunda jornada, siguen pasando por el stand de Loyola interesados por la #innovación y la #tecnología de nuestros laboratorios @OnIndustry https://t.co/WAZjJ9DLfW",NEU,3,2,11616,844,10414,35947,0,0,0,0,0
120,@LoyolaAnd 👏👏👏 El futuro de la industria está en sus manos,P,2,1,143,279,280,505,0,0,0,0,0
121,"@Desdemona_jna @EmanuelRMendez LA FUERZA DE LA INDUSTRIA ES  EL MOTOR DEL CRECIMIENTO ARGENTINO. EL CAMPO DESDE EL PACTO ROCA/ RUCIMAN ESTÁ DESTRUYENDO AL PAÍS AL DARLE PRIVILEGIO DE ÉLITE A LA OLIGARQUÍA. SÍ VOTÁS CAMPO, ESTÁS EN CONTRA DE LA INTELIGENCIA ARTIFICIAL QUE ES EL FUTURO. EL VINO ES AÑEJO WARNING.",N,0,0,627,2051,1928,5984,0,1,0,0,1
122,"@JoseSiracusa1 @Desdemona_jna @EmanuelRMendez Yyyy la verdad, con todas las bolu…ces que decís, está bien que te censuren. Tu nivel de ignorancia en tus tweet es muy peligrosa para mentes aún inmaduras. Sin dudas jamás leíste el pacto o lo q es peor tu interpretación de textos es lastimosa",N,1,0,989,929,62656,69671,0,0,0,0,1
123,@JoseSiracusa1 @Desdemona_jna @EmanuelRMendez Fumaste chala ?,NEU,2,0,123,177,23983,28405,0,0,0,0,1
124,"@PatoBullrich LA FUERZA DE LA INDUSTRIA ES  EL MOTOR DEL CRECIMIENTO ARGENTINO. EL CAMPO DESDE EL PACTO ROCA/ RUCIMAN ESTÁ DESTRUYENDO AL PAÍS AL DARLE PRIVILEGIO DE ÉLITE A LA OLIGARQUÍA. SÍ VOTÁS CAMPO, ESTÁS EN CONTRA DE LA INTELIGENCIA ARTIFICIAL QUE ES EL FUTURO. EL VINO ES AÑEJO WARNING.",N,10,1,627,2051,1928,5984,0,1,0,0,1
125,"@JoseSiracusa1 @PatoBullrich Claro claro porque en el campo no hay tecnología aplicada. Venga señor venga, pase por acá",NEU,0,0,73,361,11650,5889,0,1,0,0,1
126,"@JoseSiracusa1 @PatoBullrich Uf! Qué discurso antiguo y amañado, por favor.",N,0,0,24,33,209,533,0,0,0,0,1
127,"@MCiccioli @PatoBullrich Será antiguo como la división del trabajo, o, la teoría del derrame,  pero es quien da mayor cantidad de puestos de trabajo",NEU,0,0,627,2051,1928,5984,0,1,0,0,1
128,"@JoseSiracusa1 @MCiccioli @PatoBullrich El pibe es PIBAAAA...
Que jodidas somos las minas...!!!
Se equivocó Dios al darle a la mujer la capacidad de parir, no valoraron eso, solo aceptan el bienestar para los propios. 
Los demás,pueden morir de hambre, mientras ellas miran.",N,0,0,334,553,4839,15304,0,1,0,0,1
129,"@JoseSiracusa1 @MCiccioli @PatoBullrich Que raro el pibe, reclama por un discurso viejo, pero no dice que las ideas que piensan poner en práctica son MAS VIEJAS Y DESPUÉS DE PONERLAS EN PRÁCTICA, JAMÁS
DIERON RESULTADO.
COMO LA TEORIA DEL DERRAME...MIRA COMO SERÁ DE FALSA, QUE HASTA BIDEN DIJO QUE ES MENTIRA..!!!",N,0,0,334,553,4839,15304,0,1,0,0,1
130,"La inteligencia artificial se ha vuelto una herramienta en todos los sectores, incluyendo la mercadotecnia. Sin embargo, su mal uso por parte de las empresas puede poner en riesgo el trabajo de muchos y la ética brindada hacia los clientes. 🤖 https://t.co/6F96PVDNqb",NEU,1,0,0,1,0,17,0,1,0,0,1
131,@lem_antonieta,NEU,0,0,0,1,0,17,0,1,0,0,1
132,"Mañana doy una ponencia sobre inteligencia artificial para profesionales y empresas del setor de la edificación. 13 de abril a las 18:15h en la EPSEB UPC, Barcelona. Entrada libre, no os lo perdáis!",P,0,0,34,4,5,13,0,1,0,0,1
133,Principalmente hablaré de estrategia para las empresas https://t.co/nFdGdPl8k0,NEU,0,0,34,4,5,13,0,1,0,0,1
134,"#ChatGPT | ¿Cómo pueden las empresas utilizar la inteligencia artificial generativa en su propio beneficio? ¿Qué rentabilidad puede aportar ChatGPT?
 https://t.co/WDJqUw1YrB",NEU,1,2,6042,3681,4659,46494,0,0,0,0,0
135,"Hablamos con especialistas como @jtorras, de @Inbenta_es y @J_EscobarMarin, CEO de @ActioGlobal.",NEU,0,0,6042,3681,4659,46494,0,0,0,0,0
136,"El marketing es uno de los principales sectores que continuarán apostando por la inteligencia artificial. Conoce cómo se aplica el ChatGPT y
qué implicaciones tendrá su implementación en empresas como Accenture, 3M, Devlyn y Carter´s. https://t.co/yRra4PJECc",NEU,0,0,11,9,0,97,0,1,0,0,1
137,"Evento presencial: El Futuro del Marketing y la Revolución de la Inteligencia Artificial, GPT
20 de abril del 2023
Inicia: 19:00 horas
UP sede Santa Fe

Confirma tu asistencia: https://t.co/XayZFfTv9g",NEU,0,0,11,9,0,97,0,1,0,0,1
138,"M.J. Petroni, antropólogo cyborg que estudia las relaciones complejas entre los seres humanos y las máquinas; Tom Siebel, presidente y consejero delegado de C3 AI, una de las mayores empresas de Inteligencia Artificial del mundo, entre otros. https://t.co/2ox0GuNvqh",NEU,0,0,4039,377,890,16118,0,1,0,0,1
139,📲 Conoce más acerca del evento en https://t.co/AUFKUcPbKw,NEU,0,0,4039,377,890,16118,0,1,0,0,1
140,La tecnología también ha permitido a las empresas aprovechar una serie de herramientas como el análisis predictivo y la inteligencia artificial (IA) para comprender mejor las necesidades y preferencias de los clientes. #Software #TransformacionDigital,P,1,0,36,229,199,432,0,0,0,0,1
141,La integración entre logística y tecnología ha facilitado a las empresas la reducción de costes sin dejar de mantener altos niveles de eficiencia.  #Software #TransformacionDigital,P,1,0,36,229,199,432,0,0,0,0,1
142,"Lee el artículo completo aquí:
https://t.co/sxVcR7VfrP",NEU,0,0,36,229,199,432,0,0,0,0,1
143,Uds dizque asustados por la Inteligencia Artificial cuando a las empresas lo que les sigue encantando es el Excel. 🤡,NEU,42,1,150,184,4442,1712,0,1,0,0,1
144,@ElKing_1998 La prueba técnica es “haga una tabla dinámica con los siguientes datos” 🫡🤡,NEU,1,0,48,91,3223,1829,0,0,0,0,0
145,"@A_Bull01 Uy sí, mk. Y lo peor es que eso en sí tiene su gaje.",NEU,1,0,150,184,4442,1712,0,1,0,0,1
146,"@CjsepulvedaS @Equipo_Patriota @joseantoniokast Además, si fuera globalistas apoyaría las 40 horas laborales, que beneficia a las grandes empresas que harán pactos con los dirigentes de sindicatos, muchos corruptos, además, empresas que reemplazarán a los humanos por inteligencia artificial, cosa que no podrán hacer las pymes",NEU,0,0,39,59,721,4550,0,0,0,0,1
147,"@CjsepulvedaS @Equipo_Patriota @joseantoniokast Por otro lado, crees que conseguirás más votando nulo??, aunque Kast fuera finalmente globalista, por lo menos daríamos un mensaje a este gobierno que Chile no los quiere…",NEU,0,0,39,59,721,4550,0,0,0,0,1
148,"La inteligencia artificial está transformando la industria legal. En lugar de simplemente ayudar a los abogados, la IA está siendo utilizada para analizar contratos, automatizar procesos legales y ofrecer servicios legales en línea. 

🧵",NEU,2,0,234,250,2896,2827,0,1,0,0,1
149,¿Cómo impactará la IA en el futuro de la justicia? Algunos dicen que la IA podría reducir el costo de los servicios legales y aumentar la eficiencia en la toma de decisiones judiciales. Otros están preocupados por la falta de transparencia en los sistemas de IA.,NEU,0,0,234,250,2896,2827,0,1,0,0,1
150,"A medida que la IA se convierte en una parte cada vez más importante de la industria legal, es importante que los abogados y otros profesionales legales comprendan cómo funciona la IA y cómo se está utilizando en nuestro día a día.",NEU,0,0,234,250,2896,2827,0,1,0,0,1
151,"@L_Bichan Pues habrá que escribir mucho...
Entonces me llega esta pregunta en ayuna: ¿La inteligencia artificial ""salpicará"" la industria del guión?",NEU,0,0,612,531,13246,26948,0,0,0,0,0
152,@sanmaray Es inevitable. Adaptarse a la herramienta es lo único que queda.,NEU,1,0,3156,1158,9549,52274,0,1,0,0,0
153,Se trabajará también sobre cuándo y cómo hacer buena publicidad y qué herramientas de inteligencia artificial pueden ayudar a crear anuncios diferentes y creativos que atraigan nuevas interacciones y clientes para las empresas 👍,P,0,0,154,372,67,438,0,1,0,0,1
154,"¡Inscríbete hoy mismo!👏

📍 𝘾𝙖𝙡𝙖𝙩𝙧𝙖𝙫𝙖: 650 81 40 23
📍 𝙈𝙤𝙣𝙩𝙞𝙚𝙡: 638 67 98 00
📍 𝙈𝙤𝙣𝙩𝙚𝙨𝙪𝙧: 699 49 77 43
📍 𝙀𝙣𝙩𝙧𝙚𝙥𝙖𝙧𝙦𝙪𝙚𝙨: 629 93 77 00
📍 𝘼𝙡𝙘𝙪𝙙𝙞𝙖: 629 30 12 09

#Diputacioncr #CamaraComerciocr #CiudadReal #Dinamiza #Empresas",P,0,0,154,372,67,438,0,1,0,0,1
155,"⚠ATENCIÓN: @CEOE_ES lanza🚀su plataforma #CEOEData

La mayor herramienta de inteligencia artificial para las #empresas🤖

🔵Información legislativa europea y nacional

🔵Ayudas, licitaciones y subvenciones

🔵Convenios colectivos

🔵Clipping de prensa

https://t.co/UEZwxJ6Mmr",NEU,9,5,36196,2754,11848,22507,1,1,0,0,0
156,"🆕💥@CEOE_ES lanza #CEOEData, la mayor plataforma de inteligencia artificial al servicio de las #empresas

¿Quieres acceder a toda la información legislativa con más de 140.280 #normas rastreables en segundos?🗯

Infórmate⏬
https://t.co/HL30C3jjZQ",NEU,1,0,36196,2754,11848,22507,1,1,0,0,0
157,"Aunque ya sólo se habla de ChatGPT e inteligencia artificial, las grandes tecnológicas siguen apostando miles de millones en el metaverso.

""Yo no lo daría por muerto"", advierte @antonello
https://t.co/A5Fp5X06R6",NEU,6,3,7479,1603,5497,21202,1,1,0,0,0
158,"@carlesplb @antonello Tengo 50 años, he vivido la evolución de internet (me conectaba a 9.600bd a cobro revertido con USA) la de los videojuegos, del walkman al MP3, soñé con un Laser-Disc,  tuve un DAT... Y el metatarso es un PUFAZO en mi opinión. Salvo que vivas aislado por falta de socialización",NEU,0,0,267,524,10949,4853,0,1,0,0,1
159,@carlesplb @antonello No se dieron cuenta que ya existe Minecraft,NEU,0,0,475,3107,56295,17030,0,0,0,0,0
160,"@carlesplb @antonello No está muerto, solo se han equivocado en el cómo y el cuando y el quién.
La guerra de estándares.",NEU,0,0,5940,717,58710,40232,0,1,0,0,0
161,@carlesplb @antonello ¿ Hemos leído el mismo artículo ?,NEU,0,0,1727,464,2016,2344,0,1,0,0,1
162,"¿Sabías que la inteligencia artificial 🤖 y la economía circular ♻️ son aplicables a la industria agroalimentaria?

No solamente resultan muy útiles, sino que pueden impulsar la transición digital y ecológica de este sector clave.

👇",NEU,3,1,514,532,2340,3968,0,0,0,0,0
163,"Nuestro proyecto🇪🇺 @AiSkills4CT está desarrollando un programa de formación en #IA y #EconomíaCircular para profesionales agroalimentarios.

📻Nuestra humana Laura Fortea nos habla de ello en el podcast “La Tarde con Marina” de @999plazaradio: https://t.co/Y1l6abxZF9",NEU,2,2,514,532,2340,3968,0,0,0,0,0
164,"📢Jornada Inteligencia Artificial - Base Del Éxito De Las Empresas Tecnológicas.
Organizada por @empresasjcyl en colaboración con @TheAirInstitute  , un evento dentro del Programa de Centr@Tec.
🗓️20 Abril
¡Regístrate aquí! https://t.co/MNshH35SS4 https://t.co/JSafBdTvVR",NEU,6,3,363,387,1472,1038,0,0,0,0,0
165,"📢 Artificial Intelligence Day - The Basis For Success Of Technological Companies.
Organised by @empresasjcyl in collaboration with @TheAirInstitute , an event within the Centr@Tec Programme.
🗓️20 April
Register here! https://t.co/MNshH35SS4 https://t.co/oMQMVzBNUN",NEU,0,0,363,387,1472,1038,0,0,0,0,0
166,"🚀 @SantanderX  y @MicrosoftES  lanzan un reto dirigido a las #startups y #scaleups más innovadoras en el uso de la Inteligencia Artificial  

📅27/04  

👉https://t.co/dBs7V1X863 https://t.co/kCanIaLUZE",P,0,0,4822,1431,10677,17093,0,0,0,0,0
167,@CEEIARAGON @SantanderX @MicrosoftES Avisarnos cuando se proponga el apoyo a la inteligencia residual... https://t.co/x8y1gFjBoY,NEU,0,0,6,84,92,2530,0,1,0,0,1
168,"@CorraldeCaballo @pabonenatas No es el momento de bajar las horas laborales, el país está económicamente de mal en peor, con muchos despidos, con gran caos delictual, etc. Además, no toman en cuenta que las empresas más rápidamente reemplazarán al ser humano por máquinas, inteligencia artificial…",NEU,1,0,39,59,721,4550,0,0,0,0,1
169,@Elena77883 @pabonenatas Exacto !,NEU,0,0,1254,2807,2743,10887,0,0,0,0,0
170,"La gran guerra del copyright y la inteligencia artificial va a llegar con la industria musical entrando en acción

Universal Music exige a Spotify y Apple que impidan a servicios de inteligencia artificial extraer melodías y letras de canciones protegidas por derechos de autor https://t.co/aiJHTkcNDJ",NEU,6,6,517,166,122,559,0,1,0,0,1
171,@monospodcast ¿Han explicado como van a impedir que una IA extraiga la melodía y letra de canciones subidas a Youtube?,NEU,1,0,368,52,3516,17130,0,0,0,0,0
172,La fuente ($) https://t.co/JEqQAsmthf,NEU,1,0,517,166,122,559,0,1,0,0,1
173,"¿Alguien en la Política estará evaluando los efectos de la Inteligencia Artificial y la Industria 4.0 en los empleos y nuevo escenario laboral?  
-- Es más fácil el populismo !!!
#40Horas",NEU,2,0,15686,16837,64983,53876,0,0,0,0,1
174,@sadockh Creo que leí una vez un comentario así y fue en la época de la revolución industrial.,NEU,0,0,1963,2356,32935,44792,0,1,0,0,0
175,"La inteligencia artificial no es inteligencia. Igual que la realidad virtual no es realidad.

Las empresas tecnológicas tienen un dominio extraordinario del marketing.",NEU,85,19,9374,363,3837,11518,0,0,0,0,0
176,@CatherineLEcuye La carne sintética no es carne; tampoco el queso vegano es queso. La manipulación del lenguaje es fundamental en el juego del engaño.,NEU,10,0,662,3144,25041,8622,0,0,0,0,1
177,"@M_Freire_20 @CatherineLEcuye En Francia utilitzan ""fauxmage"" para el ""queso vegano"".  Me parece muy ingenioso y no engaña.",P,1,0,69,95,22865,3031,0,1,0,0,1
178,"Recuerdo buscar en Google (imagen) en 2015 la imagen de un alumno con una tableta en un contexto escolar que no estuviese sonriendo. Era imposible. No había.

Las empresas tecnológicas tienen un domino extraordinario del marketing.",NEU,18,1,9374,363,3837,11518,0,0,0,0,0
179,"@simonni17 @Prensa_Karol @KarolCariola La gente que está contenta por esto  no ha tomado en cuenta que las empresas más luego reemplazarán a las personas por máquinas, inteligencia artificial. No creo que los parlamentarios que aprobaron no estén claros con esto..",N,4,2,39,59,721,4550,0,0,0,0,1
180,@Elena77883 @LoayzaLoayza4 @simonni17 @Prensa_Karol @KarolCariola Se hacen los weones porque son una manga de populistas.cuando suba cesantia van buscar razones.,N,0,0,2037,2230,21720,26370,0,1,0,0,1
181,"El 19% de empresas peruanas usa #IA al interior de sus organizaciones. En cambio, tecnologías como la #analítica de datos alcanzan el 54% y la #nube llega al 53%. Incluso la internet de las cosas (#IoT) está en 27%. https://t.co/7h69qm6Tah",NEU,0,5,1632,1448,25080,36970,0,1,0,0,0
182,"@mameri9 Un aspecto interesante es la nueva gran brecha que se forjará debido a la falta de acceso a Internet. Muchos servicios basados en IA están en la nube, lo cual implica que sin Internet no hay IA. Muchos pueblos en el Perú quedarán aún más relegados. Lamentable.",N,1,0,71,174,15655,4917,0,1,0,0,1
183,"@joseantoniokast Trabajar menos y pagar más impuestos para mantener a los vagos ideologizados, lindo el chiste.

Además póngale inteligencia artificial en las empresas. Menos gente contratará.",N,53,16,3002,3235,12135,5724,0,1,0,0,0
184,@Mandrakjke @joseantoniokast vayase del pais si no le gusta,N,1,0,0,3,16,140,0,1,0,0,1
